seed patch,detected target,spec_target,spec_predicate,bug_row_count,expected_buggy_functions,candidate_count,audited_candidate_count,audited_function,is_expected_for_any_bug_row,has_violation,confidence,analysis
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,cdx_msi_domain_init,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code contains a definite violation of the security rule. Here's the analysis:

- `of_parse_phandle(np, ""msi-map"", 1)` returns a device node pointer with an incremented reference count
- The returned pointer is stored in `parent_node`
- The `parent_node` is used to get a fwnode handle via `of_fwnode_handle(parent_node)`
- However, there are multiple exit paths where `parent_node` is never released with `of_node_put()`:
  - When `!parent || !msi_get_domain_info(parent)` - the function returns NULL without calling `of_node_put(parent_node)`
  - When `!cdx_msi_domain` - the function returns NULL without calling `of_node_put(parent_node)`
  - Even in the successful path, the function returns without calling `of_node_put(parent_node)`

The `parent_node` pointer is not passed as a parameter, not assigned to maintain the reference elsewhere, and not returned to the caller. The `of_fwnode_handle()` call does not transfer ownership of the reference count - it just creates a fwnode wrapper around the device node.

This creates a definite reference count leak in all code paths, as the reference acquired by `of_parse_phandle()` is never properly released.

3. Confidence: HIGH

The violation is clear and unambiguous - there is no path through this function where the reference count acquired by `of_parse_phandle()` is properly released with `of_node_put()`."
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,amx3_idle_init,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code has a definite refcount leak violation. Let me trace through the problematic flow:

- In the for loop, `state_node = of_parse_phandle(cpu_node, ""cpu-idle-states"", i)` is called, which returns a device node pointer with an incremented reference count
- The code then checks `if (!of_device_is_available(state_node))` and if this condition is true, it executes `continue`
- When `continue` is executed, the function jumps back to the loop start without calling `of_node_put(state_node)` to release the reference
- This creates a definite memory leak because the reference count for `state_node` is never decremented

Additionally, even in the normal flow where the loop completes successfully, there's no `of_node_put()` call to release the reference for any of the `state_node` pointers obtained from `of_parse_phandle()`.

The code violates the security rule because:
- `of_parse_phandle()` increments the reference count of the returned device node
- The returned pointer must be released with `of_node_put()` when done
- The code fails to call `of_node_put()` in both the continue path and the normal completion path
- This leads to reference count leaks that can cause memory leaks and prevent proper cleanup of device tree nodes

3. Confidence: HIGH

The violation is clear and definite - there are multiple code paths where `of_parse_phandle()` returns a valid pointer but `of_node_put()` is never called to release it."
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,__cci_ace_get_port,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code definitively violates the security rule. Here's my analysis:

- `of_parse_phandle(dn, ""cci-control-port"", 0)` returns a device node pointer with an incremented reference count
- The returned pointer `cci_portn` is only used for comparison in the loop (`cci_portn == ports[i].dn`)
- After the loop completes (whether a match is found or not), the function returns without calling `of_node_put(cci_portn)`
- The pointer is not assigned to any persistent data structure that would maintain the reference
- The pointer is not returned to the caller for them to manage
- There are no error handling paths that release the reference
- This is a local variable that goes out of scope when the function returns, causing a definite reference count leak

The function should call `of_node_put(cci_portn)` before returning in both the success case (when a match is found) and the failure case (when no match is found and -ENODEV is returned).

3. Confidence: HIGH

This is a clear-cut violation of the security rule with no ambiguity. The reference obtained from `of_parse_phandle()` is never released, leading to a guaranteed refcount leak."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,pl111_vexpress_clcd_init,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

Looking at the code, I can see that `of_find_device_by_node(np)` is called and the returned platform device pointer `pdev` is properly managed:

- The function calls `pdev = of_find_device_by_node(np)` to get a reference to the platform device
- There's proper error handling: if `pdev` is NULL, the function returns early with `-EPROBE_DEFER`
- The reference is properly released in BOTH execution paths:
  - Error path: `platform_device_put(pdev)` is called when `devm_regmap_init_vexpress_config()` fails
  - Success path: `platform_device_put(pdev)` is called after `regmap_write()` completes

The code follows the correct pattern for using `of_find_device_by_node()`:
1. Get the device reference
2. Use the device for the required operations
3. Release the reference with `platform_device_put()` (which internally calls `put_device()`)

Both error and success paths properly clean up the reference, so there is no memory leak or security violation.

3. Confidence: HIGH

The code clearly shows proper reference management with explicit cleanup in all code paths where the reference was successfully obtained."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,rcar_du_cmm_init,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code contains a definite security violation. Let me trace through the critical path:

1. `pdev = of_find_device_by_node(cmm)` - This call increments the reference count on the device
2. The code then calls `rcar_cmm_init(pdev)` 
3. If `rcar_cmm_init(pdev)` succeeds (returns 0), the code continues to:
   - `rcdu->cmms[i] = pdev` - assigns the device pointer to an array
   - Creates a device link with `device_link_add()`
4. **Critical issue**: If `device_link_add()` fails and returns NULL, the code executes:
   ```c
   dev_err(rcdu->dev, ""Failed to create device link to CMM%u\n"", i);
   return -EINVAL;
   ```

At this point, the function returns with an error, but the `pdev` reference obtained from `of_find_device_by_node()` is never released with `put_device()`. The reference is stored in `rcdu->cmms[i]`, but since the function is returning an error, the caller will likely not proceed with normal cleanup, leading to a leaked device reference.

The code properly handles the reference in other error paths (calling `platform_device_put(pdev)` when `rcar_cmm_init()` fails), but fails to do so in the `device_link_add()` failure path.

3. Confidence: HIGH

The violation is clear and definite - there's a specific error path where the device reference is not properly released, violating the security rule that requires `put_device()` (or `platform_device_put()` in this case) when the device is no longer needed."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,rcar_du_vsp_init,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

This code does NOT violate the security rule. Here's my analysis:

**Key observations:**
- `pdev = of_find_device_by_node(np)` gets a reference to a platform device
- `vsp->vsp = &pdev->dev` stores the device pointer in the vsp structure
- `drmm_add_action_or_reset(&rcdu->ddev, rcar_du_vsp_cleanup, vsp)` registers a cleanup function

**Why this is NOT a violation:**

The code uses the DRM managed resource framework (`drmm_add_action_or_reset`) to register a cleanup function `rcar_du_vsp_cleanup` that will be called automatically when the DRM device is destroyed. This is a proper resource management pattern where:

1. The reference obtained from `of_find_device_by_node()` is stored in the vsp structure
2. A cleanup function is registered that will handle the cleanup (including the required `put_device()` call)
3. The cleanup function will be called automatically by the DRM framework

This is a common and correct pattern in kernel code where resources are managed through framework-provided cleanup mechanisms. The `rcar_du_vsp_cleanup` function (not shown in this code) would be responsible for calling `put_device()` on the stored device reference.

**Error handling analysis:**
- If `drmm_add_action_or_reset()` fails, it automatically calls the cleanup function before returning the error, ensuring proper cleanup
- Other error paths after the cleanup registration will trigger the automatic cleanup

3. Confidence level: HIGH

The use of the DRM managed resource framework with a registered cleanup function is a standard and secure pattern for handling device references in this context."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,dsi_get_phy,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a definite security violation. Let me trace through the execution paths:

**The violation occurs in the success path:**
- `phy_pdev = of_find_device_by_node(phy_node)` - gets a reference that needs to be released
- When `phy_pdev` is non-NULL, the code enters the if block:
  ```c
  if (phy_pdev) {
      msm_dsi->phy = platform_get_drvdata(phy_pdev);
      msm_dsi->phy_dev = &phy_pdev->dev;
  }
  ```
- The function then continues and returns 0 (success) without calling `put_device()`

**Why this is a violation:**
- The reference obtained from `of_find_device_by_node()` is never released in the success case
- While `msm_dsi->phy_dev = &phy_pdev->dev` stores a pointer to the device, this does NOT transfer ownership of the reference
- Storing a pointer to the device structure is not equivalent to maintaining the reference count - the original reference from `of_find_device_by_node()` is still held and needs explicit release

**Error path analysis (correctly handled):**
- If `!msm_dsi->phy`, the code properly calls `put_device(&phy_pdev->dev)` before returning
- This shows the developers understood the requirement but missed the success path

**This is not a false positive because:**
- The pointer is not returned to the caller for management
- No other mechanism maintains the reference count
- The success path definitively leaks the reference

3. Confidence level: HIGH

The violation is clear and definite - the success path fails to release the reference obtained from `of_find_device_by_node()`, creating a reference leak."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,msm_hdmi_get_phy,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a definite security violation. Let me trace through the execution paths:

**The violation occurs in the success path:**
- `of_find_device_by_node(phy_node)` returns a platform device with an incremented reference count
- The device reference is stored in `phy_pdev`
- In the error path (when `hdmi->phy` is NULL), the code correctly calls `put_device(&phy_pdev->dev)` to release the reference
- However, in the success path, the code assigns `hdmi->phy_dev = &phy_pdev->dev` and returns 0 **without calling put_device()**

**Why this is a violation:**
- The `of_find_device_by_node()` function increments the device reference count
- The security rule requires calling `put_device()` when the device is no longer needed
- While `hdmi->phy_dev` stores a pointer to the device, this does NOT transfer ownership of the reference count
- The original reference obtained from `of_find_device_by_node()` is never released in the success case
- This creates a reference leak where the device reference count will never be properly decremented

**This is not a false positive because:**
- The pointer is not passed as a parameter (it's obtained locally)
- While assigned to `hdmi->phy_dev`, this doesn't maintain the reference count properly
- There's no indication that the caller will handle the reference management
- The function doesn't return the pointer for caller management

The code should call `put_device(&phy_pdev->dev)` after the assignment `hdmi->phy_dev = &phy_pdev->dev` in the success path.

3. Confidence: HIGH"
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,omapdss_init_of,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

This code does NOT violate the security rule. Let me trace through the execution paths:

**Main execution path (success case):**
- `pdev = of_find_device_by_node(node)` - gets device reference
- `r = of_platform_populate(node, NULL, NULL, &pdev->dev)` - uses the device
- `put_device(&pdev->dev)` - properly releases the reference
- `of_node_put(node)` - releases node reference
- `return omapdss_init_fbdev()` - function continues

**Error path 1 (pdev is NULL):**
- `pdev = of_find_device_by_node(node)` - returns NULL
- `if (!pdev)` block executes
- `of_node_put(node)` - releases node reference
- `return -ENODEV` - no device reference to release since pdev is NULL

**Error path 2 (of_platform_populate fails):**
- `pdev = of_find_device_by_node(node)` - gets device reference
- `r = of_platform_populate(node, NULL, NULL, &pdev->dev)` - fails
- `put_device(&pdev->dev)` - properly releases the reference
- `of_node_put(node)` - releases node reference
- `if (r)` block executes and returns error

The code correctly calls `put_device(&pdev->dev)` in the main execution path after using the device, and there's no need to call it in the error path where `pdev` is NULL since no reference was obtained. All execution paths properly manage the device reference according to the security rule.

3. Confidence level: HIGH"
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,ill_acc_of_setup,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a DEFINITE security violation. Let me trace through the execution paths:

**The violation occurs in the success path:**
- `pdev = of_find_device_by_node(np)` - gets a reference to the device
- The function then proceeds through several operations (IRQ parsing, IRQ request)
- If all operations succeed, the function returns 0 (success)
- **CRITICAL ISSUE**: In the success path, `put_device(&pdev->dev)` is never called

**Error paths are handled correctly:**
- If `irq_of_parse_and_map()` fails: `put_device(&pdev->dev)` is called before returning
- If `request_irq()` fails: `put_device(&pdev->dev)` is called before returning

**Why this is a definite violation:**
The `of_find_device_by_node()` function increments the device reference count. According to the security rule, this reference must be released with `put_device()` when the device is no longer needed. In the success case, the function completes its setup work and returns, but never releases the device reference it obtained. This creates a reference leak that prevents proper cleanup of the device.

The device reference is not:
- Passed as a parameter (it's locally obtained)
- Assigned to a persistent variable that maintains the reference
- Returned to the caller for management
- Used in any way that would justify keeping the reference

3. Confidence: HIGH

The violation is clear and unambiguous - there's a missing `put_device(&pdev->dev)` call in the success path after the device setup is complete."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,rzg2l_du_vsp_init,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

Let me analyze this code step by step:

- `pdev = of_find_device_by_node(np)` gets a reference to a platform device
- `vsp->vsp = &pdev->dev` assigns the device pointer to the vsp structure
- `ret = drmm_add_action_or_reset(&rcdu->ddev, rzg2l_du_vsp_cleanup, vsp)` registers a cleanup action

The key insight here is that `drmm_add_action_or_reset()` is a DRM managed resource function that registers a cleanup callback (`rzg2l_du_vsp_cleanup`) to be called when the DRM device is destroyed. This is a common pattern in DRM drivers where cleanup is handled automatically through the managed resource framework.

The cleanup function `rzg2l_du_vsp_cleanup` (not shown in this code) would be responsible for releasing the device reference obtained from `of_find_device_by_node()`. This is the standard pattern for DRM managed resources - acquire the resource, register a cleanup handler, and let the DRM framework handle the cleanup automatically.

The error path `if (ret < 0) return ret;` after `drmm_add_action_or_reset()` is also safe because `drmm_add_action_or_reset()` will execute the cleanup action immediately if it fails to register it (that's what the ""_or_reset"" part means).

This appears to be proper resource management using the DRM managed resource framework, not a violation of the security rule.

3. Confidence: HIGH

The use of `drmm_add_action_or_reset()` with a cleanup callback is a well-established pattern in DRM drivers for managing resources like device references. The cleanup is deferred to the registered callback function, which is the correct approach here."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,tegra210_xusb_padctl_probe,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a definite security violation. Let me trace through the execution:

1. `of_find_device_by_node(np)` is called and returns a platform device pointer `pdev`
2. According to the security rule, this reference must be released with `put_device()` when no longer needed
3. The function uses `pdev` to access `&pdev->dev` for `dev_get_regmap()` and `platform_get_drvdata()`
4. However, there is NO corresponding `put_device(pdev)` call anywhere in the function
5. The function returns without releasing the reference, causing a memory leak

The violation occurs in multiple code paths:
- When `platform_get_drvdata(pdev)` returns NULL, the function returns `ERR_PTR(-EPROBE_DEFER)` without calling `put_device(pdev)`
- When execution reaches the `out:` label and returns `&padctl->base`, there's still no `put_device(pdev)` call

This is not a false positive because:
- The `pdev` pointer is not passed as a parameter (it's locally obtained)
- The `pdev` pointer is not assigned to any persistent structure that would maintain the reference
- The `pdev` pointer is not returned to the caller for management
- There are no error handling paths that properly release the reference

The correct fix would be to add `put_device(pdev)` before each return statement after the `of_find_device_by_node()` call.

3. Confidence level: HIGH

The violation is clear and unambiguous - `of_find_device_by_node()` increments a reference count that must be decremented with `put_device()`, and this code fails to do so in all execution paths."
10d6bdf53290,of_find_device_by_node,A call to function of_find_device_by_node,The reference must be released with put_device if the device is no longer needed.,2,rzn1_dmamux_route_allocate;tegra210_xusb_padctl_probe,184,10,rzn1_dmamux_route_allocate,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code violates the security rule because it calls `of_find_device_by_node(ofdma->of_node)` to get a platform device pointer but never calls `put_device()` to release the reference before the function returns.

Let me trace through the code:
- `pdev = of_find_device_by_node(ofdma->of_node)` - This increments the reference count on the device
- The `pdev` is used to get driver data and for error messages via `dev_err(&pdev->dev, ...)`
- The function has multiple exit paths (success return and error paths via `free_map` and `clear_bitmap` labels)
- In ALL exit paths, the function returns without calling `put_device(pdev)`

This is a definite violation because:
- The reference obtained from `of_find_device_by_node()` is never released
- The `pdev` pointer is not returned to the caller, so the caller cannot release it
- The `pdev` pointer is not assigned to any persistent data structure that would maintain the reference
- There are no conditional paths that would prevent the leak

The function should call `put_device(pdev)` before each return statement to properly release the reference count that was incremented by `of_find_device_by_node()`.

3. Confidence: HIGH

This is a clear-cut case of a missing `put_device()` call after `of_find_device_by_node()`, which is a well-documented requirement in the Linux kernel to prevent reference count leaks."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,snd_pcm_hw_rule_add,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

Let me analyze this code carefully for krealloc_array usage and potential violations:

The code uses `krealloc_array()` to expand the `constrs->rules` array:
```c
new = krealloc_array(constrs->rules, new_rules, sizeof(*c), GFP_KERNEL);
if (!new) {
    va_end(args);
    return -ENOMEM;
}
constrs->rules = new;
```

Key observations:

- **Original pointer handling**: The original pointer `constrs->rules` is passed to `krealloc_array()`
- **Success case**: When `krealloc_array()` succeeds, the new pointer is assigned to `constrs->rules`, replacing the old reference
- **Failure case**: When `krealloc_array()` returns NULL, the function immediately returns `-ENOMEM`

**Critical point**: According to `krealloc_array()` semantics (which wraps `krealloc()`), when the reallocation fails and returns NULL, the **original memory block remains unchanged and valid**. The old `constrs->rules` pointer is still valid and points to the original allocation.

Since the original `constrs->rules` remains valid after a failed reallocation, there is no memory leak. The original allocation is still accessible through the unchanged `constrs->rules` pointer in the `constrs` structure.

This is the standard and correct pattern for using `krealloc_array()` - the original pointer remains valid on failure, so no explicit cleanup is needed in the error path.

3. Confidence level: HIGH

The semantics of `krealloc()` and `krealloc_array()` are well-defined: on failure, the original memory remains untouched and accessible through the original pointer. This code follows the correct pattern."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,sof_widget_parse_tokens,False,False,HIGH,"1. Decision: **NO**

2. Detailed reasoning:

Looking at the `krealloc_array` usage in this code:

```c
new_tuples = krealloc_array(swidget->tuples,
                           num_tuples, sizeof(*new_tuples), GFP_KERNEL);
if (!new_tuples) {
    ret = -ENOMEM;
    goto err;
}
swidget->tuples = new_tuples;
```

This code does NOT violate the security rule. Here's why:

- When `krealloc_array` fails (returns NULL), the original pointer `swidget->tuples` remains valid and unchanged
- The code correctly checks for failure (`if (!new_tuples)`) and goes to the error handling path (`goto err`)
- In the error handling section (`err:` label), there is proper cleanup: `kfree(swidget->tuples)`
- This `kfree(swidget->tuples)` will free the original allocation since `swidget->tuples` was not modified when `krealloc_array` failed
- Only when `krealloc_array` succeeds is `swidget->tuples` updated to point to the new allocation

The pattern follows the correct approach:
1. Store the result of `krealloc_array` in a temporary variable (`new_tuples`)
2. Check if the reallocation failed
3. If failed, go to error handling which frees the original pointer
4. If successful, update the original pointer

This ensures that whether reallocation succeeds or fails, memory is properly managed without leaks.

3. Confidence: **HIGH**

The code correctly implements the defensive pattern for `krealloc_array` usage and has proper error handling that prevents memory leaks."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,pinctrl_utils_reserve_map,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

This code does NOT violate the security rule. Here's my analysis:

**Key observations:**
- The function receives a double pointer `struct pinctrl_map **map` as a parameter
- The original pointer value is `*map`, which is passed to `krealloc_array()`
- When `krealloc_array()` fails and returns NULL, the original pointer `*map` is NOT modified
- The caller still maintains the original pointer value through the `**map` parameter

**Why this is NOT a violation:**
- The original allocation pointed to by `*map` remains valid and accessible to the caller
- The function returns `-ENOMEM` to indicate failure, allowing the caller to handle cleanup
- Since `*map` is not overwritten with the NULL return value, there's no loss of the original pointer
- The caller can still access and free the original memory through `*map`

**Error handling analysis:**
The error path correctly:
- Logs the error with `dev_err()`
- Returns an error code (`-ENOMEM`) 
- Does NOT overwrite the original pointer
- Leaves memory management responsibility with the caller

**This is a common and correct pattern** where the callee attempts reallocation but leaves cleanup responsibility with the caller when reallocation fails. The original memory remains accessible and the caller can decide whether to continue using it or free it.

3. Confidence: HIGH

The code follows proper memory management practices for a utility function that doesn't own the memory it's operating on."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,cpg_mssr_reserved_init,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code violates the security rule. Here's the analysis:

- The `ids` pointer is allocated/reallocated using `krealloc_array()` in a loop
- When `krealloc_array()` fails (returns NULL), the code executes:
  ```c
  if (!ids) {
      of_node_put(it.node);
      return -ENOMEM;
  }
  ```
- At this point, the original `ids` pointer (from previous successful allocations) is lost and never freed
- The function returns `-ENOMEM` without cleaning up the previously allocated memory

The critical issue is that `krealloc_array()` behavior when it fails:
- If reallocation fails, the original pointer remains valid and unchanged
- However, the code assigns the return value (NULL) directly to `ids`, overwriting the original pointer
- This creates a memory leak because the original allocation is no longer accessible

The correct pattern would be:
```c
unsigned int *new_ids = krealloc_array(ids, (num + 1), sizeof(*ids), GFP_KERNEL);
if (!new_ids) {
    kfree(ids);  // Free the original allocation
    of_node_put(it.node);
    return -ENOMEM;
}
ids = new_ids;
```

This is a definitive violation because there's no mechanism to free the original allocation when reallocation fails, and the function doesn't assign the pointer to any other variable that could maintain the reference.

3. Confidence: HIGH"
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,resize_iovec,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

This code does NOT violate the security rule. Here's my analysis:

**Understanding the code flow:**
- The function uses `krealloc_array()` only when `flag` is true (line 8-9)
- When `krealloc_array()` is called, it's passed `iov->iov` as the old pointer
- If `krealloc_array()` fails and returns NULL, the function returns `-ENOMEM` (line 18-19)

**Why this is NOT a violation:**
- The original pointer `iov->iov` is a field in a structure (`struct vringh_kiov *iov`) that was passed as a parameter
- When the function returns with `-ENOMEM`, the caller still has access to the original `iov` structure
- The original `iov->iov` pointer remains unchanged in the structure when `krealloc_array()` fails
- The caller can still access and free the original allocation through `iov->iov`

**Key insight:**
The security rule applies when the old pointer would be lost/leaked. In this case, the old pointer is stored in a structure field that persists beyond this function's scope. The caller maintains access to the original allocation and can properly manage its lifecycle.

**Error handling analysis:**
The function properly returns an error code (`-ENOMEM`) when allocation fails, allowing the caller to handle the situation appropriately while retaining access to the original memory.

3. Confidence level: HIGH

The structure-based storage of the pointer ensures the original allocation remains accessible to the caller, preventing any memory leak scenario."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,add_sysfs_param,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

Looking at the krealloc_array call:
```c
new_attrs = krealloc_array(mk->mp->grp.attrs, mk->mp->num + 1,
                          sizeof(mk->mp->grp.attrs[0]), GFP_KERNEL);
if (!new_attrs)
    return -ENOMEM;
mk->mp->grp.attrs = new_attrs;
```

This code violates the security rule. Here's the analysis:

- `krealloc_array` is called on `mk->mp->grp.attrs` (the old allocation)
- If the reallocation fails, `new_attrs` will be NULL
- The function immediately returns `-ENOMEM` without freeing the original `mk->mp->grp.attrs`
- According to krealloc semantics, when reallocation fails, the original pointer remains valid and must be freed manually
- Since `mk->mp->grp.attrs` still points to the old allocation and the function returns early, this memory is leaked

The violation is clear because:
- The old allocation (`mk->mp->grp.attrs`) is not freed when `krealloc_array` fails
- The function returns immediately on failure without any cleanup
- There's no error handling path that frees the original memory
- The comment ""Caller will cleanup via free_module_param_attrs"" refers to earlier allocations, not this specific krealloc failure case

This is a definite memory leak that violates the stated security rule.

3. Confidence level: HIGH

The violation is straightforward and unambiguous - the old allocation is not freed when krealloc_array fails, creating a memory leak."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,ovl_ctx_realloc_lower,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code violates the security rule for krealloc_array usage. Here's the analysis:

- The function calls `krealloc_array(ctx->lower, nr, sizeof(*l), GFP_KERNEL_ACCOUNT)`
- If the reallocation fails, `krealloc_array` returns NULL and is assigned to `l`
- The code then checks `if (!l)` and returns `-ENOMEM` immediately
- **Critical issue**: When krealloc_array fails, the original memory pointed to by `ctx->lower` is NOT automatically freed - it remains allocated
- However, the function returns without freeing the original `ctx->lower` allocation
- This creates a memory leak because the original allocation is lost and cannot be freed later

The correct pattern should be:
```c
l = krealloc_array(ctx->lower, nr, sizeof(*l), GFP_KERNEL_ACCOUNT);
if (!l) {
    kfree(ctx->lower);  // Free the original allocation
    ctx->lower = NULL;   // Prevent dangling pointer
    return -ENOMEM;
}
```

This is a definite violation because:
- The original `ctx->lower` memory is leaked when reallocation fails
- There's no mechanism to free the original allocation on failure
- The function doesn't return the pointer for caller management
- The pointer isn't assigned to another variable that maintains the reference

3. Confidence level: HIGH

This is a clear violation of the krealloc_array security rule with a definite memory leak scenario."
42378a9ca553,krealloc_array,A call to function krealloc_array,The old allocation must be freed with kfree if the new allocation fails.,2,cpg_mssr_reserved_init;iort_rmr_alloc_sids,25,10,vdec_attach_frame_store,False,False,HIGH,"1. Decision: NO

2. Detailed reasoning:

This code does NOT violate the security rule. Here's my analysis:

**Understanding the context:**
- `vdec->slots` is a field in a struct, not a local variable
- The original pointer `vdec->slots` is stored in the struct and remains accessible
- `krealloc_array` is being used to expand an existing array

**Why this is NOT a violation:**

a) **No memory leak occurs:** When `krealloc_array` fails and returns NULL, the original `vdec->slots` pointer remains unchanged and valid. The original memory allocation is still referenced by `vdec->slots` and can be freed later when the struct is cleaned up.

b) **Proper error handling:** The code correctly handles the failure case by:
   - Checking if `new_slots` is NULL
   - Setting an error state on the buffer
   - Returning early without modifying `vdec->slots`

c) **Original pointer preserved:** Unlike a local variable scenario where the original pointer might be lost, here `vdec->slots` maintains its original value when reallocation fails.

d) **Standard krealloc pattern:** This follows the correct pattern for `krealloc_array` - assign to a temporary variable, check for NULL, and only update the original pointer on success.

The security rule about freeing the old allocation on failure doesn't apply here because the old allocation remains accessible through `vdec->slots` and will be properly managed by the owning data structure's lifecycle.

3. Confidence: HIGH"
